District,State,Region,Year,Season,Crop,Latitude,Longitude,SoilType,IrrigationLevel,Rainfall,Temperature,Humidity,SoilMoisture,NDVI_Flowering,WaterStress,PestRisk,SuitabilityScore,YieldIndex,Failure,RecommendedCrop,IsRecommendedCrop
Thiruvananthapuram,Kerala,Coastal Delta,2020,Rabi,Mustard,8.5241,76.9366,Laterite,Medium,146.02,24.3,75.73,27.71,0.602,0.299,0.485,0.609,62.46,0,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2020,Rabi,Chickpea,8.5241,76.9366,Laterite,Medium,165.31,19.81,75.65,45.64,0.635,0.146,0.503,0.635,78.09,0,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2020,Zaid,Groundnut,8.5241,76.9366,Laterite,Medium,164.26,31.72,78.23,32.29,0.653,0.284,0.432,0.614,82.55,0,Millet,0
Thiruvananthapuram,Kerala,Coastal Delta,2020,Zaid,Millet,8.5241,76.9366,Laterite,Medium,135.05,30.77,66.1,24.03,0.742,0.249,0.397,0.737,71.6,0,Millet,1
Thiruvananthapuram,Kerala,Coastal Delta,2021,Kharif,Rice,8.5241,76.9366,Laterite,Medium,223.34,34.05,92.0,64.46,0.642,0.289,0.546,0.672,68.11,1,Rice,1
Thiruvananthapuram,Kerala,Coastal Delta,2021,Kharif,Maize,8.5241,76.9366,Laterite,Medium,240.0,30.26,92.0,56.64,0.547,0.12,0.523,0.558,68.74,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2021,Kharif,Cotton,8.5241,76.9366,Laterite,Medium,240.0,30.16,89.91,54.99,0.608,0.135,0.522,0.614,68.26,0,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2021,Kharif,Soybean,8.5241,76.9366,Laterite,Medium,212.62,31.05,88.82,64.88,0.605,0.081,0.615,0.642,73.68,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2021,Rabi,Wheat,8.5241,76.9366,Laterite,Medium,147.71,21.87,72.34,27.96,0.626,0.43,0.412,0.744,76.5,0,Wheat,1
Thiruvananthapuram,Kerala,Coastal Delta,2021,Rabi,Mustard,8.5241,76.9366,Laterite,Medium,185.44,19.93,68.15,45.61,0.69,0.036,0.454,0.691,72.69,1,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2021,Rabi,Chickpea,8.5241,76.9366,Laterite,Medium,158.62,20.54,70.8,25.77,0.623,0.354,0.46,0.623,65.85,1,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2021,Zaid,Groundnut,8.5241,76.9366,Laterite,Medium,145.73,32.0,66.72,27.79,0.583,0.333,0.446,0.636,54.74,1,Groundnut,1
Thiruvananthapuram,Kerala,Coastal Delta,2021,Zaid,Millet,8.5241,76.9366,Laterite,Medium,158.57,30.75,76.77,46.28,0.573,0.116,0.518,0.606,64.38,0,Groundnut,0
Thiruvananthapuram,Kerala,Coastal Delta,2022,Kharif,Rice,8.5241,76.9366,Laterite,Medium,226.08,30.87,92.0,50.04,0.661,0.461,0.509,0.717,64.75,1,Rice,1
Thiruvananthapuram,Kerala,Coastal Delta,2022,Kharif,Maize,8.5241,76.9366,Laterite,Medium,236.97,29.36,92.0,57.95,0.617,0.11,0.507,0.595,80.94,0,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2022,Kharif,Cotton,8.5241,76.9366,Laterite,Medium,239.4,28.75,92.0,61.53,0.582,0.103,0.501,0.58,74.93,0,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2022,Kharif,Soybean,8.5241,76.9366,Laterite,Medium,218.03,28.69,88.84,57.18,0.587,0.113,0.489,0.592,77.61,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2022,Rabi,Wheat,8.5241,76.9366,Laterite,Medium,160.33,22.77,72.24,31.57,0.62,0.414,0.467,0.671,66.04,1,Wheat,1
Thiruvananthapuram,Kerala,Coastal Delta,2022,Rabi,Mustard,8.5241,76.9366,Laterite,Medium,152.57,20.75,75.06,29.84,0.621,0.275,0.573,0.658,65.39,1,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2022,Rabi,Chickpea,8.5241,76.9366,Laterite,Medium,166.93,20.72,81.06,26.21,0.603,0.304,0.468,0.602,77.47,1,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2022,Zaid,Groundnut,8.5241,76.9366,Laterite,Medium,160.57,33.95,61.54,35.12,0.579,0.255,0.443,0.625,63.44,1,Groundnut,1
Thiruvananthapuram,Kerala,Coastal Delta,2022,Zaid,Millet,8.5241,76.9366,Laterite,Medium,161.93,29.54,71.51,18.0,0.63,0.32,0.498,0.6,57.43,1,Groundnut,0
Thiruvananthapuram,Kerala,Coastal Delta,2023,Kharif,Rice,8.5241,76.9366,Laterite,Medium,240.0,33.51,92.0,67.27,0.616,0.218,0.587,0.617,66.68,1,Maize,0
Thiruvananthapuram,Kerala,Coastal Delta,2023,Kharif,Maize,8.5241,76.9366,Laterite,Medium,189.7,33.28,92.0,60.83,0.611,0.059,0.609,0.653,72.12,1,Maize,1
Thiruvananthapuram,Kerala,Coastal Delta,2023,Kharif,Cotton,8.5241,76.9366,Laterite,Medium,224.47,26.81,83.29,57.97,0.605,0.103,0.464,0.612,68.67,1,Maize,0
Thiruvananthapuram,Kerala,Coastal Delta,2023,Kharif,Soybean,8.5241,76.9366,Laterite,Medium,217.6,33.01,91.02,56.58,0.522,0.142,0.548,0.522,62.3,1,Maize,0
Thiruvananthapuram,Kerala,Coastal Delta,2023,Rabi,Wheat,8.5241,76.9366,Laterite,Medium,168.34,20.23,81.46,48.13,0.681,0.131,0.46,0.749,73.57,1,Wheat,1
Thiruvananthapuram,Kerala,Coastal Delta,2023,Rabi,Mustard,8.5241,76.9366,Laterite,Medium,157.39,24.92,63.46,39.7,0.633,0.107,0.37,0.69,74.18,0,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2023,Rabi,Chickpea,8.5241,76.9366,Laterite,Medium,179.53,19.45,78.03,28.88,0.594,0.295,0.388,0.559,61.71,1,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2023,Zaid,Groundnut,8.5241,76.9366,Laterite,Medium,145.39,32.85,68.76,32.71,0.634,0.254,0.464,0.676,74.36,0,Groundnut,1
Thiruvananthapuram,Kerala,Coastal Delta,2023,Zaid,Millet,8.5241,76.9366,Laterite,Medium,146.42,32.72,66.53,22.5,0.607,0.249,0.477,0.668,63.28,0,Groundnut,0
Thiruvananthapuram,Kerala,Coastal Delta,2024,Kharif,Rice,8.5241,76.9366,Laterite,Medium,225.3,28.82,89.52,56.43,0.767,0.429,0.505,0.786,70.64,0,Rice,1
Thiruvananthapuram,Kerala,Coastal Delta,2024,Kharif,Maize,8.5241,76.9366,Laterite,Medium,240.0,27.08,92.0,53.62,0.626,0.145,0.49,0.662,80.58,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2024,Kharif,Cotton,8.5241,76.9366,Laterite,Medium,235.07,30.66,90.15,56.84,0.54,0.098,0.513,0.523,64.62,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2024,Kharif,Soybean,8.5241,76.9366,Laterite,Medium,213.56,30.15,88.61,44.44,0.621,0.316,0.556,0.633,78.13,0,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2024,Rabi,Wheat,8.5241,76.9366,Laterite,Medium,163.15,23.56,69.1,29.35,0.675,0.385,0.483,0.659,70.05,0,Chickpea,0
Thiruvananthapuram,Kerala,Coastal Delta,2024,Rabi,Mustard,8.5241,76.9366,Laterite,Medium,151.1,23.64,73.33,41.76,0.653,0.02,0.435,0.688,72.7,0,Chickpea,0
Thiruvananthapuram,Kerala,Coastal Delta,2024,Rabi,Chickpea,8.5241,76.9366,Laterite,Medium,137.24,22.64,73.84,35.53,0.675,0.23,0.492,0.723,75.2,0,Chickpea,1
Thiruvananthapuram,Kerala,Coastal Delta,2024,Zaid,Groundnut,8.5241,76.9366,Laterite,Medium,144.22,33.64,82.31,30.68,0.599,0.344,0.483,0.638,68.87,0,Groundnut,1
Thiruvananthapuram,Kerala,Coastal Delta,2024,Zaid,Millet,8.5241,76.9366,Laterite,Medium,119.1,35.23,79.51,36.25,0.648,0.163,0.509,0.616,76.25,1,Groundnut,0
Thiruvananthapuram,Kerala,Coastal Delta,2025,Kharif,Rice,8.5241,76.9366,Laterite,Medium,240.0,29.46,84.78,54.19,0.658,0.389,0.486,0.716,66.72,0,Rice,1
Thiruvananthapuram,Kerala,Coastal Delta,2025,Kharif,Maize,8.5241,76.9366,Laterite,Medium,233.64,26.15,90.39,49.71,0.635,0.228,0.512,0.609,75.25,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2025,Kharif,Cotton,8.5241,76.9366,Laterite,Medium,225.52,34.96,92.0,43.73,0.496,0.289,0.522,0.446,63.13,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2025,Kharif,Soybean,8.5241,76.9366,Laterite,Medium,205.82,31.59,90.67,58.16,0.508,0.13,0.579,0.573,59.2,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2025,Rabi,Wheat,8.5241,76.9366,Laterite,Medium,145.81,22.16,74.88,46.9,0.704,0.149,0.473,0.72,74.78,0,Wheat,1
Thiruvananthapuram,Kerala,Coastal Delta,2025,Rabi,Mustard,8.5241,76.9366,Laterite,Medium,163.26,20.68,81.97,47.98,0.66,0.083,0.476,0.606,74.79,0,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2025,Rabi,Chickpea,8.5241,76.9366,Laterite,Medium,157.13,21.99,75.0,18.0,0.555,0.402,0.441,0.588,65.36,1,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2025,Zaid,Groundnut,8.5241,76.9366,Laterite,Medium,143.15,32.41,61.78,31.35,0.62,0.321,0.428,0.651,69.08,1,Groundnut,1
Thiruvananthapuram,Kerala,Coastal Delta,2025,Zaid,Millet,8.5241,76.9366,Laterite,Medium,157.35,32.76,64.74,18.0,0.546,0.34,0.483,0.574,65.17,0,Groundnut,0
Thiruvananthapuram,Kerala,Coastal Delta,2026,Kharif,Rice,8.5241,76.9366,Laterite,Medium,217.85,30.25,92.0,59.72,0.721,0.366,0.492,0.719,73.77,0,Rice,1
Thiruvananthapuram,Kerala,Coastal Delta,2026,Kharif,Maize,8.5241,76.9366,Laterite,Medium,233.12,25.16,82.16,60.66,0.607,0.135,0.436,0.603,67.39,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2026,Kharif,Cotton,8.5241,76.9366,Laterite,Medium,240.0,30.18,92.0,59.17,0.598,0.045,0.581,0.538,67.69,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2026,Kharif,Soybean,8.5241,76.9366,Laterite,Medium,240.0,27.83,92.0,51.1,0.626,0.234,0.443,0.572,67.12,1,Rice,0
Thiruvananthapuram,Kerala,Coastal Delta,2026,Rabi,Wheat,8.5241,76.9366,Laterite,Medium,149.78,20.2,70.29,33.5,0.676,0.357,0.385,0.705,68.72,0,Wheat,1
Thiruvananthapuram,Kerala,Coastal Delta,2026,Rabi,Mustard,8.5241,76.9366,Laterite,Medium,150.14,19.75,84.08,38.47,0.613,0.144,0.543,0.585,65.07,0,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2026,Rabi,Chickpea,8.5241,76.9366,Laterite,Medium,146.32,22.42,75.33,38.72,0.649,0.173,0.48,0.674,65.07,1,Wheat,0
Thiruvananthapuram,Kerala,Coastal Delta,2026,Zaid,Groundnut,8.5241,76.9366,Laterite,Medium,114.93,29.14,75.21,39.77,0.698,0.236,0.464,0.761,73.01,1,Groundnut,1
Thiruvananthapuram,Kerala,Coastal Delta,2026,Zaid,Millet,8.5241,76.9366,Laterite,Medium,157.04,33.4,82.66,33.48,0.553,0.118,0.578,0.534,68.04,0,Groundnut,0
Kochi,Kerala,Coastal Delta,2018,Kharif,Rice,9.9312,76.2673,Laterite,Medium,239.32,29.26,92.0,51.0,0.637,0.498,0.488,0.665,68.16,0,Rice,1
Kochi,Kerala,Coastal Delta,2018,Kharif,Maize,9.9312,76.2673,Laterite,Medium,240.0,26.08,92.0,53.37,0.685,0.152,0.488,0.647,74.32,1,Rice,0
Kochi,Kerala,Coastal Delta,2018,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,239.37,28.92,80.86,62.05,0.626,0.063,0.53,0.662,70.08,0,Rice,0
Kochi,Kerala,Coastal Delta,2018,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,221.14,29.78,90.17,45.21,0.677,0.348,0.523,0.565,76.93,0,Rice,0
Kochi,Kerala,Coastal Delta,2018,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,207.32,18.86,79.11,30.96,0.596,0.325,0.413,0.55,64.08,1,Mustard,0
Kochi,Kerala,Coastal Delta,2018,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,153.66,17.88,83.45,36.79,0.586,0.19,0.441,0.581,64.49,0,Mustard,1
Kochi,Kerala,Coastal Delta,2018,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,199.46,19.88,82.25,38.05,0.587,0.155,0.523,0.538,61.22,0,Mustard,0
Kochi,Kerala,Coastal Delta,2018,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,137.01,32.9,78.81,36.02,0.61,0.233,0.515,0.662,69.82,1,Groundnut,1
Kochi,Kerala,Coastal Delta,2018,Zaid,Millet,9.9312,76.2673,Laterite,Medium,152.69,29.92,78.1,22.49,0.601,0.279,0.458,0.62,67.36,0,Groundnut,0
Kochi,Kerala,Coastal Delta,2019,Kharif,Rice,9.9312,76.2673,Laterite,Medium,214.73,28.88,85.72,52.71,0.706,0.416,0.434,0.759,79.19,0,Rice,1
Kochi,Kerala,Coastal Delta,2019,Kharif,Maize,9.9312,76.2673,Laterite,Medium,240.0,25.24,91.96,54.07,0.61,0.111,0.512,0.591,66.96,1,Rice,0
Kochi,Kerala,Coastal Delta,2019,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,240.0,32.53,81.45,60.64,0.564,0.104,0.566,0.547,65.09,1,Rice,0
Kochi,Kerala,Coastal Delta,2019,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,240.0,31.06,87.11,61.15,0.61,0.096,0.508,0.53,62.05,1,Rice,0
Kochi,Kerala,Coastal Delta,2019,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,178.92,25.95,73.82,28.99,0.601,0.368,0.521,0.564,61.72,1,Mustard,0
Kochi,Kerala,Coastal Delta,2019,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,188.58,21.05,69.92,30.95,0.566,0.272,0.452,0.583,59.41,1,Mustard,1
Kochi,Kerala,Coastal Delta,2019,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,201.31,16.49,90.43,40.64,0.475,0.119,0.445,0.363,55.21,1,Mustard,0
Kochi,Kerala,Coastal Delta,2019,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,148.69,33.42,63.18,37.62,0.713,0.238,0.462,0.705,73.82,0,Groundnut,1
Kochi,Kerala,Coastal Delta,2019,Zaid,Millet,9.9312,76.2673,Laterite,Medium,162.58,31.26,76.33,28.99,0.592,0.151,0.49,0.609,66.96,0,Groundnut,0
Kochi,Kerala,Coastal Delta,2020,Kharif,Rice,9.9312,76.2673,Laterite,Medium,240.0,26.98,92.0,67.96,0.713,0.215,0.495,0.772,75.82,0,Rice,1
Kochi,Kerala,Coastal Delta,2020,Kharif,Maize,9.9312,76.2673,Laterite,Medium,240.0,29.33,92.0,69.71,0.589,0.094,0.565,0.557,69.1,0,Rice,0
Kochi,Kerala,Coastal Delta,2020,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,240.0,27.68,84.74,63.37,0.612,0.148,0.516,0.573,71.14,1,Rice,0
Kochi,Kerala,Coastal Delta,2020,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,234.4,33.45,92.0,60.3,0.556,0.116,0.506,0.476,65.77,1,Rice,0
Kochi,Kerala,Coastal Delta,2020,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,169.62,23.23,70.71,55.35,0.731,0.073,0.401,0.717,77.16,0,Wheat,1
Kochi,Kerala,Coastal Delta,2020,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,203.41,20.42,65.86,38.41,0.577,0.117,0.429,0.652,68.05,0,Wheat,0
Kochi,Kerala,Coastal Delta,2020,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,171.96,22.11,80.71,29.65,0.634,0.255,0.479,0.591,66.74,0,Wheat,0
Kochi,Kerala,Coastal Delta,2020,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,148.12,32.26,65.99,50.61,0.686,0.074,0.518,0.746,76.6,0,Groundnut,1
Kochi,Kerala,Coastal Delta,2020,Zaid,Millet,9.9312,76.2673,Laterite,Medium,135.36,34.79,77.05,28.87,0.646,0.216,0.446,0.681,71.67,0,Groundnut,0
Kochi,Kerala,Coastal Delta,2021,Kharif,Rice,9.9312,76.2673,Laterite,Medium,229.85,29.43,92.0,56.43,0.701,0.377,0.53,0.73,70.25,0,Rice,1
Kochi,Kerala,Coastal Delta,2021,Kharif,Maize,9.9312,76.2673,Laterite,Medium,240.0,27.75,92.0,82.59,0.623,0.082,0.528,0.602,69.64,1,Rice,0
Kochi,Kerala,Coastal Delta,2021,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,240.0,27.62,88.4,68.55,0.581,0.138,0.446,0.602,65.68,1,Rice,0
Kochi,Kerala,Coastal Delta,2021,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,240.0,26.33,91.94,50.42,0.632,0.285,0.445,0.643,74.83,0,Rice,0
Kochi,Kerala,Coastal Delta,2021,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,172.05,21.82,84.03,19.55,0.636,0.543,0.478,0.631,56.67,1,Mustard,0
Kochi,Kerala,Coastal Delta,2021,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,163.72,23.54,74.37,29.14,0.676,0.295,0.455,0.714,70.51,0,Mustard,1
Kochi,Kerala,Coastal Delta,2021,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,172.63,17.76,83.3,30.61,0.563,0.252,0.403,0.559,62.99,0,Mustard,0
Kochi,Kerala,Coastal Delta,2021,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,145.88,34.59,72.83,31.47,0.62,0.346,0.463,0.606,63.56,0,Millet,0
Kochi,Kerala,Coastal Delta,2021,Zaid,Millet,9.9312,76.2673,Laterite,Medium,150.7,32.27,81.2,31.41,0.588,0.216,0.494,0.629,71.91,0,Millet,1
Kochi,Kerala,Coastal Delta,2022,Kharif,Rice,9.9312,76.2673,Laterite,Medium,240.0,27.16,89.21,60.86,0.685,0.331,0.507,0.727,76.06,1,Rice,1
Kochi,Kerala,Coastal Delta,2022,Kharif,Maize,9.9312,76.2673,Laterite,Medium,236.98,26.91,91.52,58.04,0.67,0.082,0.516,0.672,80.49,1,Rice,0
Kochi,Kerala,Coastal Delta,2022,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,240.0,30.87,92.0,46.72,0.608,0.183,0.496,0.576,74.18,1,Rice,0
Kochi,Kerala,Coastal Delta,2022,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,240.0,32.11,92.0,51.15,0.562,0.313,0.497,0.516,68.36,0,Rice,0
Kochi,Kerala,Coastal Delta,2022,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,164.53,21.36,70.89,34.14,0.59,0.326,0.495,0.687,72.13,1,Mustard,0
Kochi,Kerala,Coastal Delta,2022,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,140.76,21.71,70.8,36.29,0.644,0.196,0.436,0.718,72.41,1,Mustard,1
Kochi,Kerala,Coastal Delta,2022,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,174.04,18.37,65.03,38.11,0.605,0.209,0.448,0.583,67.37,1,Mustard,0
Kochi,Kerala,Coastal Delta,2022,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,167.05,36.76,67.25,21.62,0.607,0.491,0.446,0.582,56.85,0,Groundnut,1
Kochi,Kerala,Coastal Delta,2022,Zaid,Millet,9.9312,76.2673,Laterite,Medium,157.63,27.28,73.53,31.23,0.608,0.15,0.526,0.569,75.33,1,Groundnut,0
Kochi,Kerala,Coastal Delta,2023,Kharif,Rice,9.9312,76.2673,Laterite,Medium,240.0,33.34,85.14,53.45,0.583,0.445,0.491,0.587,64.98,1,Rice,1
Kochi,Kerala,Coastal Delta,2023,Kharif,Maize,9.9312,76.2673,Laterite,Medium,228.02,29.81,92.0,60.88,0.57,0.08,0.586,0.571,65.54,0,Rice,0
Kochi,Kerala,Coastal Delta,2023,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,234.8,27.75,89.65,65.0,0.58,0.128,0.548,0.546,63.13,1,Rice,0
Kochi,Kerala,Coastal Delta,2023,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,234.55,31.1,92.0,60.35,0.577,0.084,0.526,0.535,64.38,1,Rice,0
Kochi,Kerala,Coastal Delta,2023,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,175.18,22.83,77.93,45.18,0.654,0.124,0.416,0.728,82.25,0,Wheat,1
Kochi,Kerala,Coastal Delta,2023,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,203.64,20.4,74.49,33.66,0.589,0.264,0.47,0.609,73.99,1,Wheat,0
Kochi,Kerala,Coastal Delta,2023,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,189.14,21.31,72.06,41.29,0.647,0.143,0.469,0.603,74.19,0,Wheat,0
Kochi,Kerala,Coastal Delta,2023,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,155.87,31.96,76.12,34.94,0.652,0.326,0.504,0.679,73.81,1,Groundnut,1
Kochi,Kerala,Coastal Delta,2023,Zaid,Millet,9.9312,76.2673,Laterite,Medium,152.51,30.15,69.69,20.96,0.603,0.261,0.562,0.643,74.31,0,Groundnut,0
Kochi,Kerala,Coastal Delta,2024,Kharif,Rice,9.9312,76.2673,Laterite,Medium,239.81,30.07,92.0,55.71,0.656,0.379,0.556,0.66,66.83,0,Rice,1
Kochi,Kerala,Coastal Delta,2024,Kharif,Maize,9.9312,76.2673,Laterite,Medium,240.0,26.66,84.89,45.82,0.57,0.279,0.464,0.61,65.24,1,Rice,0
Kochi,Kerala,Coastal Delta,2024,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,231.45,28.19,92.0,57.09,0.615,0.079,0.556,0.572,78.5,1,Rice,0
Kochi,Kerala,Coastal Delta,2024,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,220.92,28.02,92.0,57.09,0.615,0.133,0.52,0.621,66.79,0,Rice,0
Kochi,Kerala,Coastal Delta,2024,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,200.37,19.41,82.14,42.78,0.589,0.249,0.411,0.602,64.66,0,Mustard,0
Kochi,Kerala,Coastal Delta,2024,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,174.23,24.36,74.05,52.83,0.603,0.091,0.47,0.62,71.97,1,Mustard,1
Kochi,Kerala,Coastal Delta,2024,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,153.25,24.97,77.98,33.51,0.596,0.155,0.481,0.61,73.27,1,Mustard,0
Kochi,Kerala,Coastal Delta,2024,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,177.97,33.97,71.91,21.27,0.573,0.457,0.455,0.572,67.61,0,Millet,0
Kochi,Kerala,Coastal Delta,2024,Zaid,Millet,9.9312,76.2673,Laterite,Medium,167.63,33.69,72.11,31.88,0.606,0.134,0.526,0.613,65.36,0,Millet,1
Kochi,Kerala,Coastal Delta,2025,Kharif,Rice,9.9312,76.2673,Laterite,Medium,240.0,29.36,92.0,48.46,0.649,0.569,0.519,0.705,62.54,1,Rice,1
Kochi,Kerala,Coastal Delta,2025,Kharif,Maize,9.9312,76.2673,Laterite,Medium,225.24,25.48,92.0,57.78,0.633,0.105,0.527,0.637,75.05,0,Rice,0
Kochi,Kerala,Coastal Delta,2025,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,240.0,31.45,79.37,54.56,0.654,0.141,0.552,0.565,78.65,0,Rice,0
Kochi,Kerala,Coastal Delta,2025,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,240.0,26.94,83.03,56.19,0.618,0.164,0.572,0.637,70.48,1,Rice,0
Kochi,Kerala,Coastal Delta,2025,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,195.05,20.6,76.49,36.14,0.641,0.343,0.552,0.628,63.57,1,Chickpea,0
Kochi,Kerala,Coastal Delta,2025,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,178.98,18.25,82.56,29.57,0.625,0.305,0.485,0.527,68.98,0,Chickpea,0
Kochi,Kerala,Coastal Delta,2025,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,175.15,22.83,67.68,28.9,0.64,0.322,0.405,0.63,68.38,0,Chickpea,1
Kochi,Kerala,Coastal Delta,2025,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,154.02,27.45,76.88,25.56,0.645,0.392,0.452,0.652,69.96,0,Groundnut,1
Kochi,Kerala,Coastal Delta,2025,Zaid,Millet,9.9312,76.2673,Laterite,Medium,184.48,29.73,69.97,42.23,0.581,0.081,0.44,0.604,72.26,1,Groundnut,0
Kochi,Kerala,Coastal Delta,2026,Kharif,Rice,9.9312,76.2673,Laterite,Medium,240.0,27.75,92.0,58.71,0.705,0.369,0.523,0.698,67.88,1,Rice,1
Kochi,Kerala,Coastal Delta,2026,Kharif,Maize,9.9312,76.2673,Laterite,Medium,240.0,27.1,83.0,52.65,0.63,0.157,0.413,0.611,61.55,0,Rice,0
Kochi,Kerala,Coastal Delta,2026,Kharif,Cotton,9.9312,76.2673,Laterite,Medium,240.0,28.16,92.0,43.22,0.502,0.226,0.554,0.47,55.12,1,Rice,0
Kochi,Kerala,Coastal Delta,2026,Kharif,Soybean,9.9312,76.2673,Laterite,Medium,237.31,29.5,92.0,48.03,0.567,0.334,0.55,0.57,64.75,1,Rice,0
Kochi,Kerala,Coastal Delta,2026,Rabi,Wheat,9.9312,76.2673,Laterite,Medium,176.71,20.6,67.88,43.01,0.614,0.188,0.421,0.719,77.61,1,Wheat,1
Kochi,Kerala,Coastal Delta,2026,Rabi,Mustard,9.9312,76.2673,Laterite,Medium,185.77,25.21,74.93,44.26,0.657,0.126,0.494,0.606,71.9,1,Wheat,0
Kochi,Kerala,Coastal Delta,2026,Rabi,Chickpea,9.9312,76.2673,Laterite,Medium,172.01,19.65,92.0,48.28,0.52,0.1,0.491,0.492,64.97,1,Wheat,0
Kochi,Kerala,Coastal Delta,2026,Zaid,Groundnut,9.9312,76.2673,Laterite,Medium,167.22,34.07,77.29,26.41,0.627,0.453,0.501,0.577,59.31,1,Millet,0
Kochi,Kerala,Coastal Delta,2026,Zaid,Millet,9.9312,76.2673,Laterite,Medium,145.94,31.41,73.27,42.63,0.613,0.122,0.464,0.619,67.48,1,Millet,1
Kozhikode,Kerala,Coastal Delta,2018,Kharif,Rice,11.2588,75.7804,Laterite,Medium,240.0,30.3,92.0,53.16,0.611,0.439,0.5,0.652,70.44,0,Rice,1
Kozhikode,Kerala,Coastal Delta,2018,Kharif,Maize,11.2588,75.7804,Laterite,Medium,240.0,30.18,92.0,61.33,0.562,0.093,0.478,0.556,69.88,0,Rice,0
Kozhikode,Kerala,Coastal Delta,2018,Kharif,Cotton,11.2588,75.7804,Laterite,Medium,240.0,29.27,90.45,51.23,0.564,0.117,0.519,0.565,76.07,1,Rice,0
